Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,block_header.sync_1,block_header.sync_2,block_header.crc,block_header.id,block_header.revision,block_header.length,block_header.tow,block_header.wnc,gnss_mode,error,info,gnss_age,latitude,longitude,height,undulation,accuracy,latency,datum,sb_list,latitude_std_dev,longitude_std_dev,height_std_dev,latitude_longitude_cov,latitude_height_cov,longitude_height_cov,heading,pitch,roll,heading_std_dev,pitch_std_dev,roll_std_dev,heading_pitch_cov,heading_roll_cov,pitch_roll_cov,ve,vn,vu,ve_std_dev,vn_std_dev,vu_std_dev,ve_vn_cov,ve_vu_cov,vn_vu_cov
1746932273.269183,43735,1746932273,269006135,base_link,36,64,46928,4226,0,116,10691230,2366,4,0,72,23,0.6997508275928513,-1.5400023855138014,200.81417069273206,-33.9179801940918,3,80,0,31,0.007239205297082663,0.006427445914596319,0.010777116753160954,-20000000000.0,-20000000000.0,-20000000000.0,276.5372619628906,-1.4934391975402832,-0.8614737391471863,0.6023712158203125,0.10178685188293457,0.09933965653181076,-20000000000.0,-20000000000.0,-20000000000.0,-3.7087693214416504,0.42102935910224915,-0.011610949411988258,0.007840854115784168,0.00810043141245842,0.008247660472989082,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.279574,43736,1746932273,279047401,base_link,36,64,35621,4226,0,116,10691240,2366,4,0,72,24,0.6997508282512802,-1.540002393108328,200.8140550014263,-33.9179801940918,3,80,0,31,0.00742034986615181,0.006605330388993025,0.010947851464152336,-20000000000.0,-20000000000.0,-20000000000.0,276.4889831542969,-1.485625982284546,-0.8649927973747253,0.6024047136306763,0.10194440931081772,0.09950082749128342,-20000000000.0,-20000000000.0,-20000000000.0,-3.712592124938965,0.41743022203445435,-0.010805933736264706,0.007934129796922207,0.008191530592739582,0.00830599945038557,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.2892792,43737,1746932273,288958612,base_link,36,64,27358,4226,0,116,10691250,2366,4,0,72,25,0.6997508289078799,-1.5400024007103887,200.81393112489565,-33.9179801940918,3,80,0,31,0.007604856975376606,0.006786612328141928,0.011120916344225407,-20000000000.0,-20000000000.0,-20000000000.0,276.4398498535156,-1.4776724576950073,-0.8684399127960205,0.6024383306503296,0.10210173577070236,0.09966177493333817,-20000000000.0,-20000000000.0,-20000000000.0,-3.7163913249969482,0.4163825511932373,-0.011546087451279163,0.008025933057069778,0.008281506597995758,0.008363948203623295,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.2994406,43738,1746932273,298880388,base_link,36,64,10752,4226,0,116,10691260,2366,4,0,72,26,0.6997508295610283,-1.5400024083194577,200.813880197415,-33.9179801940918,3,79,0,31,0.0077926539815962315,0.006971200928092003,0.011296272277832031,-20000000000.0,-20000000000.0,-20000000000.0,276.390869140625,-1.4740264415740967,-0.872465193271637,0.6024720072746277,0.10225886106491089,0.09982230514287949,-20000000000.0,-20000000000.0,-20000000000.0,-3.7195346355438232,0.41485974192619324,-0.0030824458226561546,0.008117126300930977,0.008371246047317982,0.00842149369418621,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.3090615,43739,1746932273,308858616,base_link,36,64,39007,4226,0,116,10691270,2366,4,0,72,27,0.6997508302098056,-1.5400024159364416,200.81381282873474,-33.9179801940918,3,79,0,31,0.007983691990375519,0.007159032858908176,0.0114738829433918,-20000000000.0,-20000000000.0,-20000000000.0,276.3424987792969,-1.4699615240097046,-0.8754026889801025,0.6025055646896362,0.10241569578647614,0.0999826043844223,-20000000000.0,-20000000000.0,-20000000000.0,-3.723212242126465,0.41206490993499756,-0.007018667180091143,0.008208557032048702,0.008460970595479012,0.008478640578687191,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.3191512,43740,1746932273,318776982,base_link,36,64,15575,4226,0,116,10691280,2366,4,0,72,28,0.6997508308580989,-1.5400024235609373,200.81375543485018,-33.9179801940918,3,78,0,31,0.00817791186273098,0.007350054569542408,0.011653712019324303,-20000000000.0,-20000000000.0,-20000000000.0,276.2933044433594,-1.4673811197280884,-0.878978431224823,0.6025391817092896,0.10257234424352646,0.1001426950097084,-20000000000.0,-20000000000.0,-20000000000.0,-3.7271432876586914,0.41174885630607605,0.0007168448646552861,0.008298826403915882,0.008549613878130913,0.008535453118383884,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.329164,43741,1746932273,328773775,base_link,36,64,14068,4226,0,116,10691290,2366,4,0,72,29,0.6997508315025118,-1.5400024311935137,200.8137282640608,-33.9179801940918,3,78,0,31,0.008375255391001701,0.00754419295117259,0.011835722252726555,-20000000000.0,-20000000000.0,-20000000000.0,276.2447204589844,-1.4675008058547974,-0.882652223110199,0.6025727987289429,0.10272877663373947,0.10030248761177063,-20000000000.0,-20000000000.0,-20000000000.0,-3.7319564819335938,0.40804389119148254,-0.0008554344531148672,0.008388527669012547,0.00863837543874979,0.00859189871698618,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.338833,43742,1746932273,338621422,base_link,36,64,57280,4226,0,116,10691300,2366,4,0,72,30,0.6997508321409733,-1.540002438835431,200.81368959440053,-33.9179801940918,3,80,0,31,0.008575687184929848,0.007741406559944153,0.01201988197863102,-20000000000.0,-20000000000.0,-20000000000.0,276.19720458984375,-1.4675194025039673,-0.8856652975082397,0.6026062965393066,0.102884940803051,0.10046202689409256,-20000000000.0,-20000000000.0,-20000000000.0,-3.735987424850464,0.4057045578956604,-0.00413641007617116,0.008478717878460884,0.008727069944143295,0.008647947572171688,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.3490646,43743,1746932273,348666646,base_link,36,64,5247,4226,0,116,10691310,2366,4,0,72,31,0.6997508327745241,-1.540002446485512,200.81366202445784,-33.9179801940918,3,80,0,31,0.008779161609709263,0.007941651158034801,0.012206155806779861,-20000000000.0,-20000000000.0,-20000000000.0,276.1502685546875,-1.468862771987915,-0.887805163860321,0.6026398539543152,0.10304085910320282,0.10062135010957718,-20000000000.0,-20000000000.0,-20000000000.0,-3.7399823665618896,0.4000687003135681,-0.0021445697639137506,0.008568021468818188,0.008814980275928974,0.00870363600552082,-20000000000.0,-20000000000.0,-20000000000.0
1746932273.3592474,43744,1746932273,359066074,base_link,36,64,13998,4226,0,116,10691320,2366,4,0,72,32,0.6997508334038909,-1.5400024541439798,200.81368596943005,-33.9179801940918,3,82,0,31,0.008985627442598343,0.008144871331751347,0.012394511140882969,-20000000000.0,-20000000000.0,-20000000000.0,276.1038818359375,-1.4732803106307983,-0.8892259001731873,0.6026732921600342,0.10319652408361435,0.10078053176403046,-20000000000.0,-20000000000.0,-20000000000.0,-3.744067907333374,0.39966854453086853,0.005406282842159271,0.008657775819301605,0.00890367478132248,0.00875900685787201,-20000000000.0,-20000000000.0,-20000000000.0
