-10.943,-0.257,277.158
-11.019,-0.253,277.457
-11.096,-0.244,277.734
-11.171,-0.234,278.004
-11.247,-0.223,278.271
-11.323,-0.212,278.538
-11.398,-0.201,278.806
-11.474,-0.19,279.077
-11.549,-0.178,279.353
-11.623,-0.166,279.633
-11.698,-0.154,279.919
-11.773,-0.141,280.206
-11.847,-0.128,280.499
-11.921,-0.114,280.799
-11.995,-0.095,281.09
-12.07,-0.081,281.401
-12.144,-0.066,281.713
-12.218,-0.051,282.029
-12.292,-0.035,282.348
-12.366,-0.019,282.667
-12.439,-0.003,282.983
-12.513,0.014,283.299
-12.587,0.032,283.613
-12.66,0.05,283.927
-12.733,0.068,284.239
-12.807,0.087,284.549
-12.879,0.099,284.878
-12.953,0.118,285.189
-13.026,0.137,285.497
-13.099,0.157,285.807
-13.172,0.178,286.114
-13.245,0.198,286.421
-13.318,0.219,286.723
-13.391,0.241,287.018
-13.465,0.263,287.308
-13.538,0.285,287.593
-13.611,0.308,287.873
-13.684,0.331,288.15
-13.757,0.355,288.419
-13.83,0.379,288.678
-13.903,0.402,288.93
-13.976,0.427,289.175
-14.049,0.452,289.414
-14.122,0.477,289.648
-14.195,0.503,289.872
-14.268,0.529,290.081
-14.342,0.556,290.276
-14.415,0.584,290.458
-14.488,0.612,290.628
-14.562,0.639,290.792
-14.635,0.668,290.946
-14.709,0.692,291.084
-14.783,0.721,291.21
-14.858,0.75,291.327
-14.933,0.779,291.438
-15.008,0.808,291.544
-15.084,0.838,291.638
-15.16,0.868,291.715
-15.236,0.898,291.773
-15.313,0.929,291.815
-15.39,0.96,291.843
-15.467,0.991,291.854
-15.545,1.022,291.849
-15.623,1.054,291.825
-15.702,1.086,291.782
-15.781,1.117,291.724
-15.861,1.149,291.652
-15.941,1.181,291.567
-16.021,1.213,291.468
-16.102,1.245,291.356
-16.184,1.277,291.232
-16.266,1.309,291.1
-16.348,1.341,290.96
-16.431,1.373,290.812
-16.515,1.405,290.657
-16.599,1.437,290.495
-16.683,1.469,290.324
-16.767,1.503,290.152
-16.852,1.535,289.968
-16.938,1.567,289.783
-17.024,1.598,289.595
-17.11,1.629,289.402
-17.197,1.66,289.198
-17.284,1.691,288.982
-17.371,1.722,288.751
-17.458,1.752,288.509
-17.545,1.782,288.255
-17.632,1.812,287.987
-17.719,1.841,287.706
-17.812,1.868,287.424
-17.899,1.896,287.121
-17.987,1.923,286.807
-18.075,1.95,286.481
-18.162,1.977,286.148
-18.25,2.003,285.812
-18.337,2.028,285.481
-18.425,2.053,285.15
-18.512,2.077,284.819
-18.6,2.1,284.484
-18.687,2.123,284.148
-18.775,2.146,283.812
-18.864,2.17,283.488
-18.952,2.192,283.16
-19.039,2.213,282.83
-19.127,2.233,282.499
-19.214,2.254,282.169
-19.302,2.273,281.837
-19.389,2.293,281.504
-19.477,2.311,281.176
-19.564,2.329,280.856
-19.652,2.347,280.543
-19.739,2.363,280.236
-19.826,2.38,279.93
-19.913,2.397,279.621
-20.0,2.412,279.323
-20.087,2.428,279.026
-20.174,2.442,278.734
-20.261,2.456,278.443
-20.348,2.47,278.149
-20.435,2.484,277.856
-20.522,2.497,277.57
-20.609,2.509,277.298
-20.695,2.521,277.036
-20.782,2.532,276.781
-20.868,2.543,276.528
-20.955,2.544,276.295
-21.041,2.554,276.047
-21.127,2.563,275.806
-21.213,2.572,275.574
-21.299,2.58,275.348
-21.385,2.589,275.125
-21.471,2.597,274.905
-21.557,2.604,274.691
-21.643,2.611,274.486
-21.729,2.618,274.285
-21.814,2.625,274.089
-21.9,2.631,273.896
-21.986,2.637,273.705
-22.072,2.634,273.529
-22.158,2.639,273.34
-22.244,2.643,273.154
-22.33,2.647,272.976
-22.416,2.651,272.803
-22.503,2.655,272.63
-22.59,2.659,272.456
-22.677,2.662,272.279
-22.765,2.666,272.104
-22.852,2.669,271.934
-22.94,2.671,271.766
-23.029,2.674,271.6
-23.117,2.676,271.436
-23.202,2.684,271.275
-23.291,2.686,271.135
-23.38,2.688,271.013
-23.47,2.689,270.905
-23.56,2.69,270.812
-23.65,2.691,270.734
-23.74,2.692,270.669
-23.83,2.693,270.614
-23.921,2.693,270.561
-24.011,2.694,270.509
-24.102,2.695,270.459
-24.193,2.696,270.412
-24.285,2.693,270.366
-24.376,2.694,270.322
-24.468,2.694,270.282
-24.559,2.694,270.249
-24.65,2.694,270.225
-24.742,2.694,270.212
-24.833,2.694,270.206
-24.925,2.694,270.207
-25.016,2.694,270.22
-25.107,2.694,270.242
-25.199,2.694,270.273
-25.29,2.694,270.305
-25.382,2.694,270.347
-25.471,2.695,270.407
-25.562,2.695,270.472
-25.654,2.695,270.54
-25.745,2.696,270.604
-25.836,2.697,270.665
-25.927,2.697,270.729
-26.018,2.698,270.796
-26.108,2.698,270.861
-26.199,2.699,270.922
-26.289,2.701,270.981
-26.379,2.702,271.037
-26.469,2.704,271.094
-26.563,2.715,271.138
-26.652,2.717,271.198
-26.741,2.719,271.258
-26.831,2.721,271.316
-26.919,2.723,271.371
-27.008,2.726,271.423
-27.096,2.728,271.477
-27.184,2.731,271.531
-27.272,2.733,271.584
-27.359,2.736,271.632
-27.445,2.739,271.675
-27.531,2.742,271.713
-27.617,2.745,271.752
-27.702,2.748,271.795
-27.787,2.75,271.836
-27.871,2.746,271.885
-27.955,2.749,271.911
-28.039,2.752,271.935
-28.123,2.755,271.962
-28.207,2.758,271.996
-28.29,2.761,272.031
-28.373,2.764,272.06
-28.456,2.767,272.087
-28.539,2.77,272.112
-28.621,2.773,272.136
-28.7,2.773,272.174
-28.781,2.776,272.201
-28.862,2.779,272.228
-28.942,2.782,272.256
-29.022,2.785,272.281
-29.102,2.788,272.3
-29.182,2.791,272.316
-29.261,2.794,272.33
-29.34,2.797,272.345
-29.419,2.8,272.364
-29.497,2.803,272.386
-29.575,2.806,272.404
-29.653,2.81,272.419
-29.731,2.812,272.431
-29.808,2.815,272.439
-29.885,2.819,272.454
-29.961,2.822,272.472
-30.037,2.825,272.492
-30.113,2.828,272.508
-30.188,2.831,272.521
-30.265,2.834,272.533
-30.341,2.838,272.548
-30.416,2.841,272.566
-30.492,2.844,272.584
-30.567,2.848,272.601
-30.642,2.853,272.611
-30.717,2.857,272.625
-30.793,2.86,272.639
-30.868,2.864,272.656
-30.943,2.867,272.672
-31.018,2.871,272.686
-31.092,2.875,272.696
-31.167,2.879,272.707
-31.242,2.882,272.723
-31.317,2.886,272.744
-31.392,2.889,272.762
-31.466,2.893,272.775
-31.541,2.897,272.782
-31.612,2.898,272.793
-31.686,2.901,272.803
-31.761,2.905,272.819
