Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,block_header.sync_1,block_header.sync_2,block_header.crc,block_header.id,block_header.revision,block_header.length,block_header.tow,block_header.wnc,gnss_mode,error,info,gnss_age,latitude,longitude,height,undulation,accuracy,latency,datum,sb_list,latitude_std_dev,longitude_std_dev,height_std_dev,latitude_longitude_cov,latitude_height_cov,longitude_height_cov,heading,pitch,roll,heading_std_dev,pitch_std_dev,roll_std_dev,heading_pitch_cov,heading_roll_cov,pitch_roll_cov,ve,vn,vu,ve_std_dev,vn_std_dev,vu_std_dev,ve_vn_cov,ve_vu_cov,vn_vu_cov
1746933767.9735832,193203,1746933767,973382595,base_link,36,64,41017,4226,0,116,12185910,2366,4,0,200,41,0.6997503864598166,-1.5399979801174737,200.75580394083642,-33.9179573059082,3,77,0,31,0.007590253837406635,0.0069876122288405895,0.008875000290572643,-20000000000.0,-20000000000.0,-20000000000.0,269.21954345703125,-1.5276933908462524,-1.970770239830017,0.5755909085273743,0.09653303027153015,0.09695958346128464,-20000000000.0,-20000000000.0,-20000000000.0,-0.0015565342037007213,0.0009386708843521774,-0.0014554716181010008,0.007678438909351826,0.007721781264990568,0.007005029357969761,-20000000000.0,-20000000000.0,-20000000000.0
1746933767.983694,193204,1746933767,983466246,base_link,36,64,14726,4226,0,116,12185920,2366,4,0,200,42,0.6997503864591229,-1.5399979801205983,200.75580139928783,-33.9179573059082,3,80,0,31,0.0077569857239723206,0.007161058485507965,0.009001016616821289,-20000000000.0,-20000000000.0,-20000000000.0,269.219482421875,-1.5278912782669067,-1.9705989360809326,0.57561856508255,0.09669799357652664,0.097123883664608,-20000000000.0,-20000000000.0,-20000000000.0,-0.0015143841737881303,0.0002001637767534703,-0.00025906620430760086,0.007770984433591366,0.007814047858119011,0.007073337212204933,-20000000000.0,-20000000000.0,-20000000000.0
1746933767.9939425,193205,1746933767,993361079,base_link,36,64,39093,4226,0,116,12185930,2366,4,0,200,43,0.6997503864587474,-1.5399979801237147,200.75580035400523,-33.9179573059082,3,79,0,31,0.007926936261355877,0.007337582763284445,0.009129658341407776,-20000000000.0,-20000000000.0,-20000000000.0,269.2193298339844,-1.5281428098678589,-1.970718502998352,0.5756462216377258,0.09686268866062164,0.09728790074586868,-20000000000.0,-20000000000.0,-20000000000.0,-0.0014555009547621012,0.0013053029542788863,-0.0002679158060345799,0.007863125763833523,0.00790591910481453,0.007140992674976587,-20000000000.0,-20000000000.0,-20000000000.0
1746933768.004196,193206,1746933768,3833737,base_link,36,64,50556,4226,0,116,12185940,2366,4,0,200,44,0.6997503864570551,-1.5399979801267831,200.75579332250427,-33.9179573059082,3,79,0,31,0.00810006819665432,0.007517147343605757,0.00926089845597744,-20000000000.0,-20000000000.0,-20000000000.0,269.2195129394531,-1.5280888080596924,-1.9703408479690552,0.5756738185882568,0.09702710807323456,0.09745164960622787,-20000000000.0,-20000000000.0,-20000000000.0,-0.0014303693315014243,-0.0009003774612210691,-0.0017034285701811314,0.007954860106110573,0.007997392676770687,0.007208013907074928,-20000000000.0,-20000000000.0,-20000000000.0
1746933768.0143058,193207,1746933768,13895310,base_link,36,64,58271,4226,0,116,12185950,2366,4,0,200,45,0.699750386455643,-1.5399979801297707,200.75579120101293,-33.9179573059082,3,79,0,31,0.008276347070932388,0.007699714507907629,0.009394709952175617,-20000000000.0,-20000000000.0,-20000000000.0,269.2196350097656,-1.5282796621322632,-1.970381259918213,0.5757014751434326,0.09719125926494598,0.09761515259742737,-20000000000.0,-20000000000.0,-20000000000.0,-0.001508088200353086,0.0007814811542630196,-0.000794971187133342,0.008046169765293598,0.008088451810181141,0.007274419069290161,-20000000000.0,-20000000000.0,-20000000000.0
1746933768.0238564,193208,1746933768,23647329,base_link,36,64,21815,4226,0,116,12185960,2366,4,0,200,46,0.6997503864552548,-1.5399979801329424,200.75577998870497,-33.9179573059082,3,79,0,31,0.008455737493932247,0.007885248400270939,0.009531065821647644,-20000000000.0,-20000000000.0,-20000000000.0,269.219482421875,-1.5280934572219849,-1.9705257415771484,0.5757291316986084,0.09735514968633652,0.09777837246656418,-20000000000.0,-20000000000.0,-20000000000.0,-0.001529415138065815,-0.000354469200829044,-0.000606870511546731,0.00813707523047924,0.008179113268852234,0.007340223994106054,-20000000000.0,-20000000000.0,-20000000000.0
1746933768.033913,193209,1746933768,33678506,base_link,36,64,4073,4226,0,116,12185970,2366,4,0,200,47,0.6997503864537251,-1.5399979801360153,200.75577542502413,-33.9179573059082,3,79,0,31,0.00863820593804121,0.008073716424405575,0.009669938124716282,-20000000000.0,-20000000000.0,-20000000000.0,269.2196350097656,-1.52822744846344,-1.9708291292190552,0.5757567882537842,0.09751877933740616,0.09794134646654129,-20000000000.0,-20000000000.0,-20000000000.0,-0.0013804532354697585,-0.0006066528731025755,-0.0005681628827005625,0.008227633312344551,0.008269435726106167,0.007405444514006376,-20000000000.0,-20000000000.0,-20000000000.0
1746933768.0437744,193210,1746933768,43480394,base_link,36,64,54247,4226,0,116,12185980,2366,4,0,200,48,0.6997503864541448,-1.539997980139105,200.7557610389998,-33.9179573059082,3,77,0,31,0.008823718875646591,0.008265085518360138,0.009811297059059143,-20000000000.0,-20000000000.0,-20000000000.0,269.21917724609375,-1.5278756618499756,-1.9709850549697876,0.57578444480896,0.09768214076757431,0.09810404479503632,-20000000000.0,-20000000000.0,-20000000000.0,-0.0014652430545538664,0.0004666000313591212,-0.001985854236409068,0.008317878469824791,0.008359451778233051,0.007470096927136183,-20000000000.0,-20000000000.0,-20000000000.0
1746933768.0542142,193211,1746933768,53410689,base_link,36,64,8606,4226,0,116,12185990,2366,4,0,200,49,0.6997503864530323,-1.5399979801420445,200.7557535901971,-33.9179573059082,3,78,0,31,0.009012245573103428,0.008459324948489666,0.009955114684998989,-20000000000.0,-20000000000.0,-20000000000.0,269.2191467285156,-1.5278472900390625,-1.9711021184921265,0.5758121609687805,0.09784524142742157,0.09826649725437164,-20000000000.0,-20000000000.0,-20000000000.0,-0.0013988431310281157,0.0004271258076187223,-0.0010330339428037405,0.008407742716372013,0.00844909530133009,0.007534195203334093,-20000000000.0,-20000000000.0,-20000000000.0
1746933768.0637977,193212,1746933768,63535321,base_link,36,64,63690,4226,0,116,12186000,2366,4,0,200,50,0.6997503864525395,-1.5399979801450827,200.7557442325988,-33.9179573059082,3,78,0,31,0.009203756228089333,0.00865640677511692,0.010101363062858582,-20000000000.0,-20000000000.0,-20000000000.0,269.21893310546875,-1.527681589126587,-1.9713890552520752,0.5758398771286011,0.09800808131694794,0.09842868894338608,-20000000000.0,-20000000000.0,-20000000000.0,-0.0013913854490965605,0.000353596085915342,-0.0005610426305793226,0.00849735178053379,0.008538490161299706,0.007597753778100014,-20000000000.0,-20000000000.0,-20000000000.0
1746933768.0736725,193213,1746933768,73470281,base_link,36,64,54803,4226,0,116,12186010,2366,4,0,200,51,0.6997503864525462,-1.5399979801479935,200.7557429538929,-33.9179573059082,3,81,0,31,0.009398220106959343,0.008856301195919514,0.010250012390315533,-20000000000.0,-20000000000.0,-20000000000.0,269.2185363769531,-1.5278722047805786,-1.9714213609695435,0.5758675336837769,0.09817066043615341,0.09859061986207962,-20000000000.0,-20000000000.0,-20000000000.0,-0.0013131846208125353,-3.4098575270036235e-05,0.0005160617874935269,0.00858660414814949,0.008627534843981266,0.007660785689949989,-20000000000.0,-20000000000.0,-20000000000.0
