0.0,0.0,270.1013
-0.0,-0.0,270.1013
-0.0,-0.0,270.1007
-0.0,-0.0001,270.1017
-0.0001,-0.0002,270.102
0.0023,-0.0003,270.1019
0.0023,-0.0004,270.1023
0.0024,-0.0004,270.1018
0.0024,-0.0004,270.1017
0.0024,-0.0004,270.1016
0.0025,-0.0005,270.1018
0.0025,-0.0005,270.1018
0.0025,-0.0005,270.1017
0.0025,-0.0004,270.102
0.0026,-0.0004,270.1013
0.0026,-0.0004,270.1016
0.0026,-0.0004,270.1007
0.0012,0.0003,270.0986
0.0012,0.0003,270.0982
0.0011,0.0003,270.0988
0.0011,0.0004,270.098
0.001,0.0004,270.0981
0.0009,0.0005,270.0975
0.0009,0.0006,270.0974
0.0008,0.0006,270.0976
0.0007,0.0007,270.0984
0.0006,0.0007,270.0982
0.0005,0.0008,270.0988
0.0004,0.0009,270.0997
0.0003,0.001,270.1003
-0.0008,0.0007,270.1006
-0.0009,0.0007,270.1006
-0.001,0.0007,270.1002
-0.0011,0.0007,270.1013
-0.0012,0.0007,270.1009
-0.0013,0.0008,270.1005
-0.0014,0.0008,270.1005
-0.0015,0.0008,270.0995
-0.0016,0.0009,270.0999
-0.0017,0.0009,270.0995
-0.0018,0.0009,270.0995
-0.002,0.001,270.1001
-0.0021,0.001,270.1014
-0.0023,0.001,270.0997
-0.0024,0.0011,270.0994
-0.0017,0.001,270.1005
-0.0018,0.0011,270.0998
-0.0019,0.0011,270.0994
-0.0019,0.0012,270.1002
-0.002,0.0012,270.1002
-0.0021,0.0012,270.1006
-0.0021,0.0013,270.101
-0.0022,0.0013,270.101
-0.0023,0.0014,270.1015
-0.0024,0.0014,270.1006
-0.0004,0.0015,270.0999
-0.0004,0.0016,270.099
-0.0005,0.0017,270.0993
-0.0005,0.0017,270.0986
-0.0005,0.0017,270.0999
-0.0006,0.0017,270.0997
-0.0006,0.0017,270.1004
-0.0007,0.0018,270.0999
-0.0008,0.0018,270.0991
-0.0009,0.0019,270.0989
-0.0009,0.002,270.0976
-0.001,0.002,270.0981
0.0002,0.0009,270.1016
0.0002,0.0008,270.1035
0.0002,0.0008,270.1034
0.0002,0.0008,270.1029
0.0001,0.0008,270.1024
0.0001,0.0008,270.1026
0.0,0.0008,270.1039
-0.0,0.0008,270.1042
-0.0001,0.0008,270.1038
-0.0001,0.0008,270.1031
-0.0002,0.0007,270.1028
-0.0002,0.0007,270.1037
-0.0003,0.0007,270.1042
-0.001,0.0007,270.1017
-0.0013,0.0007,270.101
-0.0022,0.0007,270.0994
-0.0035,0.0008,270.0988
-0.0046,0.0008,270.0994
-0.0057,0.0008,270.0999
-0.0073,0.0008,270.1012
-0.0094,0.0008,270.1006
-0.0119,0.0008,270.0996
-0.0144,0.0009,270.0988
-0.0171,0.0009,270.0986
-0.0204,0.0008,270.0998
-0.0204,0.0001,270.0993
-0.0241,0.0,270.0999
-0.0282,0.0,270.0998
-0.0327,-0.0,270.0991
-0.0377,-0.0,270.0978
-0.0432,-0.0001,270.0977
-0.0491,-0.0001,270.0977
-0.0555,-0.0002,270.0979
-0.0626,-0.0002,270.0981
-0.0701,-0.0002,270.0972
-0.0782,-0.0003,270.0958
-0.0868,-0.0003,270.0941
-0.0961,-0.0003,270.0932
-0.1068,-0.004,270.0822
-0.1174,-0.0043,270.08
-0.1285,-0.0046,270.0759
-0.1403,-0.0049,270.0727
-0.1528,-0.0053,270.0709
-0.166,-0.0056,270.0691
-0.1797,-0.006,270.0668
-0.1942,-0.0063,270.0639
-0.2093,-0.0066,270.0602
-0.2251,-0.007,270.0562
-0.2415,-0.0072,270.0529
-0.2586,-0.0076,270.0498
-0.2795,-0.0023,270.0692
-0.2982,-0.0024,270.0648
-0.3177,-0.0024,270.06
-0.3378,-0.0023,270.0548
-0.3587,-0.0023,270.0491
-0.3804,-0.0022,270.0432
-0.4027,-0.0021,270.0352
-0.4258,-0.0021,270.029
-0.4496,-0.0021,270.0244
-0.4741,-0.0021,270.0221
-0.4993,-0.0021,270.018
-0.5252,-0.002,270.0129
-0.5519,-0.0019,270.0053
-0.5765,-0.0046,269.9862
-0.6044,-0.0047,269.9822
-0.633,-0.0048,269.979
-0.6623,-0.005,269.9757
-0.6924,-0.0051,269.9717
-0.7232,-0.0052,269.9669
-0.7547,-0.0053,269.9601
-0.7869,-0.0055,269.9547
-0.8199,-0.0056,269.9493
-0.8536,-0.0057,269.945
-0.8881,-0.0058,269.9418
-0.9233,-0.0058,269.938
-0.9589,-0.0045,269.9418
-0.9955,-0.0045,269.9414
-1.0329,-0.0045,269.942
-1.071,-0.0046,269.9445
-1.1098,-0.0046,269.9459
-1.1493,-0.0045,269.9466
-1.1896,-0.0045,269.9485
-1.2306,-0.0045,269.9504
-1.2724,-0.0046,269.9546
-1.3149,-0.0047,269.9579
-1.3582,-0.0047,269.9599
-1.4023,-0.0046,269.9629
-1.4471,-0.0046,269.9684
-1.4908,-0.0071,269.9625
-1.5371,-0.0071,269.9667
-1.5842,-0.007,269.9713
-1.632,-0.0069,269.9785
-1.6807,-0.0069,269.9877
-1.7301,-0.007,269.9998
-1.7804,-0.0072,270.0139
-1.8313,-0.0074,270.0269
-1.883,-0.0076,270.0404
-1.9355,-0.0077,270.0547
-1.9887,-0.0078,270.0708
-2.0426,-0.0078,270.0884
-2.0954,-0.0128,270.0926
-2.1507,-0.0131,270.1122
-2.2068,-0.0133,270.1327
-2.2636,-0.0136,270.1571
-2.3212,-0.0139,270.1866
-2.3796,-0.0142,270.2192
-2.4387,-0.0145,270.2523
-2.4985,-0.0147,270.2853
-2.5591,-0.0148,270.3178
-2.6205,-0.0149,270.3509
-2.6825,-0.015,270.387
-2.7454,-0.015,270.43
-2.809,-0.015,270.477
-2.8741,-0.0127,270.5293
-2.9393,-0.0123,270.575
-3.0052,-0.0119,270.6227
-3.0719,-0.0114,270.6729
-3.1392,-0.0111,270.7258
-3.2073,-0.0108,270.7861
-3.2761,-0.0102,270.8507
-3.3457,-0.0096,270.9186
-3.416,-0.0088,270.9883
-3.4872,-0.0079,271.0563
-3.5591,-0.0069,271.1276
-3.6318,-0.006,271.2036
-3.7051,-0.0048,271.2843
-3.7836,0.0015,271.373
-3.8585,0.0033,271.4583
-3.9342,0.0053,271.5434
-4.0105,0.0074,271.6306
-4.0876,0.0096,271.7231
-4.1654,0.0119,271.8224
-4.2439,0.0144,271.9283
-4.3231,0.0171,272.0342
-4.4031,0.0198,272.1422
-4.4837,0.0227,272.2507
-4.5649,0.0259,272.3663
-4.6468,0.0293,272.4879
-4.7294,0.033,272.6089
-4.8087,0.0276,272.722
-4.8924,0.0311,272.8408
-4.9767,0.0349,272.9641
-5.0617,0.0389,273.0984
-5.1473,0.0429,273.2397
-5.2336,0.0473,273.3849
-5.3206,0.052,273.5298
-5.4083,0.057,273.6722
-5.4966,0.0621,273.8221
-5.5855,0.0674,273.9804
-5.6749,0.0728,274.1471
-5.7649,0.0784,274.3149
-5.8537,0.086,274.4897
-5.9449,0.0926,274.6644
-6.0367,0.0997,274.841
-6.129,0.1071,275.0177
-6.2219,0.1147,275.1982
-6.3153,0.1226,275.3857
-6.4093,0.131,275.5817
-6.5039,0.1399,275.781
-6.5992,0.1491,275.9807
-6.695,0.1586,276.183
-6.7914,0.1686,276.3926
-6.8884,0.1789,276.6068
-6.9865,0.1892,276.8192
-7.0846,0.2003,277.0337
-7.1833,0.2119,277.2475
-7.2825,0.224,277.4623
-7.3821,0.2366,277.6788
-7.4822,0.2494,277.8959
-7.5828,0.2624,278.1158
-7.6839,0.2756,278.344
-7.7853,0.2895,278.5789
-7.8872,0.3044,278.8101
-7.9895,0.3199,279.0323
-8.0924,0.336,279.2502
-8.1957,0.3526,279.4716
-8.2995,0.3698,279.6935
-8.4018,0.3817,279.9182
-8.5066,0.3992,280.1295
-8.6118,0.4171,280.3395
-8.7175,0.4356,280.5459
-8.8237,0.4547,280.7452
-8.9304,0.4746,280.9373
-9.0376,0.4947,281.1252
-9.1454,0.5151,281.3123
-9.2537,0.5358,281.4985
-9.3623,0.557,281.6776
-9.4713,0.5787,281.85
-9.5801,0.6063,282.0116
-9.69,0.6294,282.1776
-9.8004,0.6529,282.3393
-9.9112,0.6768,282.4919
-10.0225,0.7011,282.6335
-10.1341,0.7257,282.7697
-10.2462,0.7507,282.9038
-10.3587,0.7761,283.0331
-10.4718,0.8019,283.1507
-10.5854,0.8285,283.2532
-10.6995,0.8553,283.3451
-10.814,0.8824,283.4273
-10.929,0.9097,283.5029
-11.0459,0.9344,283.5704
-11.1621,0.962,283.6252
-11.2787,0.9898,283.6666
-11.3958,1.018,283.6925
-11.5133,1.0465,283.7124
-11.6314,1.0751,283.7242
-11.7499,1.1039,283.7279
-11.8691,1.1327,283.7226
-11.9887,1.1616,283.7069
-12.1088,1.1907,283.679
-12.2295,1.2198,283.6415
-12.3507,1.249,283.5883
-12.4693,1.276,283.5209
-12.5914,1.3051,283.4447
-12.7141,1.3342,283.3571
-12.8374,1.3631,283.2627
-12.9614,1.3918,283.1632
-13.0859,1.4206,283.0546
-13.2109,1.4494,282.9361
-13.3365,1.4783,282.8039
-13.4628,1.5068,282.6656
-13.5898,1.5351,282.5258
-13.7173,1.5632,282.3797
-13.8455,1.5913,282.2219
-13.9744,1.6191,282.0541
-14.1075,1.647,281.8945
-14.2378,1.6744,281.7237
-14.3687,1.7013,281.5514
-14.5004,1.7278,281.3757
-14.6328,1.7538,281.1967
-14.7658,1.7796,281.0144
-14.8995,1.8053,280.8269
-15.0337,1.8309,280.6333
-15.1687,1.8561,280.437
-15.3043,1.8807,280.238
-15.4406,1.9048,280.0392
-15.5776,1.9285,279.8425
-15.714,1.9535,279.6414
-15.8523,1.9769,279.4396
-15.9913,1.9999,279.2295
-16.1309,2.0227,279.0147
-16.2712,2.0449,278.8017
-16.4122,2.0666,278.5918
-16.5539,2.0876,278.3846
-16.6962,2.1083,278.1785
-16.8391,2.1287,277.9689
-16.9828,2.1487,277.7539
-17.1273,2.1682,277.5373
-17.2725,2.1872,277.3242
-17.4186,2.2057,277.1201
-17.5652,2.2237,276.9246
-17.7125,2.2412,276.7318
-17.8606,2.2582,276.5373
-18.0092,2.2749,276.3425
-18.1585,2.2912,276.1503
-18.3084,2.307,275.969
-18.459,2.3223,275.8
-18.6101,2.3372,275.6378
-18.7618,2.3519,275.4732
-18.9143,2.3663,275.311
-19.0674,2.3802,275.1573
-19.2211,2.3937,275.0154
-19.3727,2.4053,274.8678
-19.5276,2.4178,274.7344
-19.6832,2.4302,274.6025
-19.8394,2.4424,274.4807
-19.9962,2.4542,274.3687
-20.1535,2.4657,274.263
-20.3114,2.4771,274.1604
-20.4698,2.4882,274.0609
-20.6288,2.499,273.9699
-20.7885,2.5095,273.8852
-20.9486,2.5199,273.8043
-21.1094,2.5302,273.7277
-21.2708,2.5402,273.6552
-21.4303,2.5527,273.5864
-21.5927,2.562,273.5292
-21.7558,2.5711,273.4745
-21.9194,2.5802,273.4222
-22.0835,2.5897,273.3705
-22.248,2.5992,273.3179
-22.413,2.6086,273.2727
-22.5786,2.6177,273.2367
-22.7449,2.6268,273.2073
-22.9114,2.6356,273.1774
-23.078,2.6442,273.1441
-23.2444,2.6529,273.1098
-23.4131,2.6636,273.0805
-23.5796,2.6721,273.0561
-23.7457,2.6802,273.0366
-23.9115,2.6884,273.0208
-24.077,2.6968,273.003
-24.2421,2.7052,272.9805
-24.4068,2.7134,272.9575
-24.5712,2.7216,272.9454
-24.7353,2.7296,272.9424
-24.899,2.7374,272.938
-25.0622,2.745,272.931
-25.2248,2.7526,272.9226
-25.3871,2.758,272.9208
-25.5492,2.7656,272.9122
-25.711,2.7732,272.9044
-25.8723,2.7808,272.9012
-26.0331,2.7883,272.8985
-26.1936,2.7955,272.8953
-26.3539,2.8027,272.8941
-26.5139,2.8102,272.8918
-26.6736,2.8177,272.8861
-26.8327,2.8251,272.8792
-26.9913,2.8323,272.8739
-27.1494,2.8396,272.8722
-27.3071,2.8467,272.8721
-27.4644,2.8538,272.87
-27.6236,2.8624,272.8518
-27.7804,2.8695,272.8454
-27.9366,2.8767,272.8428
-28.0925,2.884,272.8409
-28.248,2.8911,272.8384
-28.4031,2.8981,272.8345
-28.5578,2.905,272.8279
-28.7119,2.9118,272.8181
-28.8655,2.9184,272.8112
-29.0188,2.9249,272.8121
-29.1717,2.9316,272.8135
-29.3243,2.9383,272.81
-29.4742,2.9491,272.7798
-29.6258,2.9562,272.7749
-29.777,2.9634,272.7735
-29.9277,2.9705,272.7725
-30.0779,2.9772,272.7697
-30.2277,2.9837,272.7667
-30.377,2.9904,272.7686
-30.5258,2.997,272.7728
-30.6742,3.0035,272.7758
-30.8222,3.0102,272.7798
-30.9698,3.0171,272.7834
-31.117,3.0241,272.786
-31.2648,3.025,272.8182
-31.4112,3.0313,272.8194
-31.5571,3.0374,272.8226
-31.7027,3.0436,272.8284
-31.8479,3.0497,272.8321
-31.9929,3.0557,272.8343
